SK_ID_CURR,TARGET
171686,0.0
171695,1.0
171702,1.0
171703,1.0
171704,1.0
171705,1.0
171706,0.0
171709,1.0
171712,1.0
171716,0.0
171730,0.0
171748,1.0
171757,1.0
171767,0.0
171768,0.0
171771,1.0
171775,0.0
171778,1.0
171780,1.0
171781,1.0
171785,0.0
171786,1.0
171789,0.0
171802,0.0
171803,1.0
171812,1.0
171862,0.0
171864,1.0
171891,1.0
171892,1.0
171913,0.0
171914,1.0
171922,1.0
171927,1.0
171933,1.0
171934,0.0
171943,1.0
171945,1.0
171960,0.0
171964,0.0
171975,1.0
171994,0.0
171996,1.0
171997,0.0
172000,1.0
172029,0.0
172038,1.0
172039,0.0
172043,0.0
172046,0.0
172048,1.0
172049,0.0
172053,1.0
172054,1.0
172058,1.0
172060,1.0
172061,0.0
172067,0.0
172072,1.0
172073,0.0
172098,1.0
172100,0.0
172101,1.0
172113,1.0
172144,1.0
172147,1.0
172149,1.0
172168,0.0
172169,1.0
172175,1.0
172197,0.0
172200,1.0
172205,1.0
172207,0.0
172210,1.0
172261,0.0
172279,0.0
172294,1.0
172300,0.0
172301,1.0
172310,0.0
172351,1.0
172353,1.0
172358,0.0
172374,0.0
172380,0.0
172384,1.0
172400,0.0
172403,1.0
172408,1.0
172411,1.0
172420,0.0
172426,0.0
172433,1.0
172434,1.0
172442,1.0
172443,1.0
172452,0.0
172454,1.0
172456,0.0
172460,0.0
172470,0.0
172479,0.0
172481,1.0
172483,0.0
172484,0.0
172485,1.0
172486,1.0
172493,1.0
172494,0.0
172497,0.0
172504,0.0
172518,1.0
172523,0.0
172527,1.0
172533,1.0
172536,1.0
172540,1.0
172541,0.0
172543,1.0
172545,1.0
172547,1.0
172551,0.0
172556,1.0
172562,1.0
172570,0.0
172574,1.0
172575,1.0
172599,0.0
172611,1.0
172612,0.0
172616,0.0
172623,0.0
172627,0.0
172635,1.0
172643,1.0
172644,0.0
172652,0.0
172656,1.0
172661,0.0
172664,1.0
172672,1.0
172678,1.0
172680,0.0
172683,0.0
172684,0.0
172690,1.0
172695,0.0
172696,0.0
172701,1.0
172713,1.0
172714,0.0
172731,0.0
172738,1.0
172761,1.0
172767,1.0
172770,1.0
172771,0.0
172799,0.0
172800,0.0
172804,1.0
172805,1.0
172820,1.0
172829,1.0
172831,1.0
172833,1.0
172843,1.0
172853,1.0
172855,1.0
172856,1.0
172857,0.0
172863,0.0
172877,1.0
172881,1.0
172895,0.0
172896,1.0
172910,0.0
172922,0.0
172939,1.0
172942,1.0
172945,1.0
172948,1.0
172949,0.0
172953,1.0
172967,1.0
172993,1.0
172995,1.0
172996,1.0
172997,0.0
172998,0.0
172999,1.0
173004,1.0
173006,1.0
173007,1.0
173013,0.0
173016,1.0
173020,1.0
173030,1.0
173048,1.0
173056,0.0
173066,0.0
173079,1.0
173107,1.0
173109,0.0
173127,0.0
173128,1.0
173130,0.0
173137,0.0
173157,0.0
173160,1.0
173168,1.0
173193,1.0
173197,1.0
173215,1.0
173216,1.0
173227,1.0
173236,0.0
173237,0.0
173247,0.0
173250,0.0
173259,1.0
173277,0.0
173285,0.0
173286,1.0
173299,0.0
173310,1.0
173312,0.0
173313,0.0
173320,1.0
173330,1.0
173333,0.0
173351,0.0
173370,1.0
173372,1.0
173381,1.0
173386,1.0
173387,1.0
173388,1.0
173393,1.0
173394,1.0
173403,0.0
173467,1.0
173469,0.0
173475,0.0
173476,1.0
173477,0.0
173484,1.0
173485,0.0
173488,1.0
173491,1.0
173520,0.0
173522,0.0
173535,1.0
173539,1.0
173549,0.0
173552,1.0
173565,0.0
173586,1.0
173587,0.0
173588,0.0
173595,1.0
173606,1.0
173620,1.0
173623,0.0
173629,0.0
173647,1.0
173649,1.0
173650,1.0
173652,0.0
173654,1.0
173665,1.0
173667,0.0
173685,0.0
173710,1.0
173711,1.0
173713,0.0
173718,1.0
173743,0.0
173744,1.0
173762,1.0
173768,0.0
173769,1.0
173770,0.0
173773,0.0
173779,1.0
173780,1.0
173781,1.0
173783,1.0
173795,1.0
173800,1.0
173812,0.0
173823,0.0
173834,1.0
173874,1.0
173891,1.0
173904,0.0
173909,0.0
173925,1.0
173941,1.0
173942,1.0
173944,1.0
173955,0.0
173959,1.0
174000,1.0
174004,0.0
174006,1.0
174008,0.0
174012,1.0
174017,1.0
174020,1.0
174044,0.0
174051,0.0
174052,1.0
174059,1.0
174060,0.0
174061,1.0
174063,1.0
174068,1.0
174069,1.0
174072,0.0
174074,0.0
174091,0.0
174092,1.0
174098,1.0
174105,1.0
174107,1.0
174110,1.0
174121,0.0
174126,0.0
174153,0.0
174156,1.0
174160,1.0
174173,0.0
174183,1.0
174185,0.0
174188,1.0
174198,0.0
174206,1.0
174207,0.0
174211,0.0
174239,1.0
174260,1.0
174261,1.0
174262,1.0
174264,0.0
174271,1.0
174275,1.0
174277,1.0
174286,1.0
174301,1.0
174312,1.0
174314,1.0
174322,0.0
174323,0.0
174325,1.0
174326,0.0
174327,0.0
174334,1.0
174360,1.0
174362,0.0
174367,1.0
174371,1.0
174372,0.0
174384,0.0
174390,1.0
174391,0.0
174396,1.0
174412,1.0
174423,0.0
174428,1.0
174429,0.0
174438,0.0
174481,1.0
174483,1.0
174484,0.0
174485,0.0
174488,0.0
174497,0.0
174509,1.0
174513,0.0
174514,0.0
174520,0.0
174526,1.0
174532,1.0
174536,1.0
174537,1.0
174538,1.0
174539,0.0
174540,0.0
174549,1.0
174551,0.0
174563,1.0
174574,1.0
174575,0.0
174586,0.0
174590,1.0
174606,0.0
174607,1.0
174609,1.0
174610,0.0
174630,0.0
174631,1.0
174661,1.0
174665,1.0
174666,1.0
174677,0.0
174690,0.0
174700,0.0
174702,1.0
174703,0.0
174713,0.0
174721,1.0
174726,0.0
174729,0.0
174741,0.0
174742,1.0
174754,0.0
174757,0.0
174782,0.0
174795,1.0
174805,0.0
174806,0.0
174809,1.0
174810,1.0
174829,1.0
174830,1.0
174832,0.0
174836,1.0
174839,0.0
174843,0.0
174854,1.0
174861,0.0
174863,0.0
174867,1.0
174871,0.0
174887,0.0
174890,1.0
174897,0.0
174901,0.0
174903,0.0
174912,1.0
174913,5.098064812569798e-81
174920,1.0
174922,1.0
174924,0.0
174925,1.0
174928,1.0
174938,0.0
174939,0.0
174943,0.0
174950,1.0
174954,0.0
174955,1.0
174957,1.0
174965,1.0
174966,0.0
174967,1.0
174977,1.0
174983,1.0
174986,1.0
174987,1.0
175012,1.0
175015,0.0
175025,1.0
175027,0.0
175029,0.0
175056,1.0
175075,1.0
175081,1.0
175097,0.0
175128,1.0
175129,1.0
175138,1.0
175169,0.0
175183,1.0
175211,1.0
175212,1.0
175215,0.0
175223,0.0
175225,1.0
175233,1.0
175250,1.0
175253,0.0
175257,1.0
175260,0.0
175261,1.0
175264,1.0
175284,0.0
175288,0.0
175295,0.0
175309,1.0
175310,1.0
175313,1.0
175334,0.0
175337,1.0
175346,1.0
175347,0.0
175349,0.0
175350,1.0
175351,1.0
175367,1.0
175369,1.0
175371,1.0
175372,1.0
175392,1.0
175400,1.0
175402,1.0
175403,1.0
175407,1.0
175408,1.0
175414,1.0
175431,1.0
175435,1.0
175442,0.0
175454,1.0
175456,0.0
175457,1.0
175464,0.0
175465,0.0
175477,0.0
175488,0.0
175495,0.0
175499,1.0
175500,1.0
175515,0.0
175519,0.0
175520,1.0
175531,1.0
175534,1.0
175543,1.0
175566,0.0
175568,1.0
175573,0.0
175574,1.0
175576,1.0
175591,0.0
175593,1.0
175605,0.0
175609,1.0
175617,1.0
175624,1.0
175629,1.0
175633,1.0
175645,0.0
175649,1.0
175650,1.0
175653,1.0
175659,1.0
175660,0.0
175661,1.0
175664,0.0
175665,0.0
175677,1.0
175682,0.0
175684,1.0
175687,1.0
175690,0.0
175706,1.0
175722,1.0
175724,1.0
175730,0.0
175731,0.0
175737,0.0
175743,1.0
175745,1.0
175758,1.0
175768,1.0
175769,1.0
175773,1.0
175775,1.0
175794,0.0
175798,0.0
175809,1.0
175818,1.0
175830,0.0
175835,0.0
175840,1.0
175864,0.0
175875,0.0
175890,0.0
175892,1.0
175914,0.0
175930,1.0
175935,1.0
175955,0.0
175958,0.0
175959,0.0
175960,0.0
175964,0.0
175968,1.0
175986,1.0
175987,1.0
175997,1.0
175998,0.0
176003,1.0
176004,1.0
176021,1.0
176034,1.0
176035,1.0
176043,1.787294968528504e-191
176045,1.0
176051,0.0
176052,1.0
176059,0.0
176067,0.0
176073,1.0
176076,1.0
176077,1.0
176085,0.0
176088,1.0
176095,1.0
176118,1.0
176129,1.0
176177,1.0
176183,1.0
176206,1.0
176218,0.0
176240,1.0
176253,1.0
176260,0.0
176275,0.0
176285,1.0
176288,0.0
176289,1.0
176290,1.0
176297,1.0
176300,1.0
176301,1.0
176319,0.0
176322,1.0
176337,0.0
176346,1.0
176347,0.0
176352,0.0
176358,1.0
176359,1.0
176365,1.0
176371,1.0
176403,1.0
176419,1.0
176428,1.0
176429,0.0
176430,0.0
176432,1.0
176437,1.0
176440,1.0
176441,0.0
176450,0.0
176454,0.0
176459,1.0
176460,0.0
176467,0.0
176472,1.0
176482,1.0
176483,1.0
176486,1.0
176487,1.0
176494,1.0
176497,0.0
176500,0.0
176509,0.0
176511,1.0
176512,0.0
176522,0.0
176525,1.0
176526,1.0
176537,0.0
176538,1.0
176572,1.0
176573,0.0
176574,0.0
176579,1.0
176580,1.0
176592,0.0
176601,1.0
176603,0.0
176605,0.0
176606,0.0
176615,0.0
176620,1.0
176634,1.0
176635,1.0
176638,1.0
176639,0.0
176641,0.0
176661,1.0
176668,1.0
176669,1.0
176683,0.0
176688,0.0
176700,1.0
176702,0.0
176705,0.0
176709,1.0
176710,0.0
176720,1.0
176726,0.0
176731,1.0
176732,0.0
176733,1.0
176734,1.0
176736,0.0
176741,1.0
176756,1.0
176785,1.0
176790,0.0
176793,1.0
176820,1.0
176827,1.0
176828,0.0
176839,1.0
176848,0.0
176850,1.0
176853,1.0
176866,1.0
176867,1.0
176875,1.0
176883,1.0
176888,1.0
176890,1.0
176898,1.0
176917,1.0
176925,0.0
176929,1.0
176934,1.0
176938,1.0
176953,1.0
176957,0.0
176970,1.0
176997,0.0
177029,1.0
177030,1.0
177031,0.0
177032,0.0
177047,0.0
177048,0.0
177051,1.0
177055,0.0
177060,1.0
177064,1.0
177065,1.0
177069,0.0
177076,0.0
177085,1.0
177087,1.0
177105,0.0
177126,1.0
177133,0.0
177141,0.0
177146,1.0
177156,0.0
177179,0.0
177187,0.0
177192,0.0
177203,1.0
177228,0.0
177229,1.0
177249,1.0
177250,1.0
177253,1.0
177260,0.0
177262,0.0
177270,1.0
177275,1.0
177284,1.0
177285,1.0
177314,0.0
177319,1.0
177325,1.0
177327,1.0
177339,0.0
177344,0.0
177378,1.0
177384,0.0
177385,1.0
177386,1.0
177387,0.0
177405,1.0
177423,1.0
177424,0.0
177425,1.0
177430,1.0
177435,0.0
177447,1.0
177448,0.0
177449,1.0
177451,1.0
177460,1.0
177479,0.0
177489,1.0
177504,1.0
177505,1.0
177511,1.0
177524,0.0
177526,0.0
177535,1.0
177558,1.0
177562,1.0
177569,1.0
177579,1.0
177580,1.0
177583,0.0
177584,0.0
177585,0.0
177605,0.0
177606,1.0
177618,0.0
177639,1.0
177649,1.0
177656,0.0
177657,0.0
177661,0.0
177665,1.0
177669,0.0
177680,1.0
177688,1.0
177689,1.0
177694,1.0
177696,1.0
177700,0.0
177705,0.0
177710,1.0
177720,0.0
177728,0.0
177729,1.0
177731,1.0
177733,0.0
177749,0.0
177751,1.0
177767,1.0
177776,1.0
177780,0.0
177783,1.0
177785,1.0
177791,1.0
177797,1.0
177798,0.0
177799,1.0
177802,1.0
177803,1.0
177805,0.0
177820,0.0
177824,0.0
177825,0.0
177829,0.0
177839,0.0
177861,1.0
177865,1.0
177867,0.0
177875,1.0
177876,1.0
177878,1.0
177883,1.0
177886,0.0
177891,1.0
177892,0.0
177902,0.0
177904,1.0
177931,1.0
177939,1.0
177944,0.0
177946,0.0
177959,1.0
177977,0.0
177992,0.0
177993,1.0
178005,0.0
178008,1.0
178009,1.0
178012,1.0
178015,1.0
178018,0.0
178037,0.0
178050,0.0
178058,1.0
178060,1.0
178064,1.0
178074,1.0
178077,0.0
178094,1.0
178095,1.0
178096,1.0
178107,0.0
178117,1.0
178146,0.0
178154,1.0
178160,1.0
178164,1.0
178172,1.0
178174,1.0
178182,0.0
178184,1.0
178196,1.0
178223,1.0
178225,1.0
178226,0.0
178240,0.0
178242,1.0
178250,1.0
178268,0.0
178282,0.0
178285,0.0
178288,0.0
178290,0.0
178295,1.0
178312,1.0
178317,1.0
178342,0.0
178343,1.0
178344,1.0
178346,0.0
178353,1.0
178356,0.0
178358,0.0
178359,0.0
178362,1.0
178380,1.0
178387,1.0
178391,1.0
178395,1.0
178408,1.0
178415,0.0
178421,0.0
178424,1.0
178428,1.0
178432,1.0
178433,1.0
178436,1.0
178442,0.0
178453,1.0
178459,1.0
178467,1.0
178472,1.0
178491,1.0
178499,1.0
178504,0.0
178506,8.305337760618262e-61
178509,0.0
178517,1.0
178525,0.0
178530,1.0
178531,1.0
178537,1.0
178553,1.0
178557,0.0
178565,0.0
178566,1.0
178579,0.0
178586,1.0
178589,1.0
178592,0.0
178610,0.0
178620,1.0
178621,1.0
178622,0.0
178643,0.0
178665,1.0
178671,1.0
178675,1.0
178692,1.0
178722,1.0
178723,0.0
178726,0.0
178731,1.0
178737,1.0
178739,1.0
178745,0.0
178766,0.0
178771,1.0
178775,0.0
178785,0.0
178789,1.0
178790,0.0
178792,1.0
178804,1.0
178817,0.0
178821,0.0
178825,0.0
178830,1.0
178831,1.0
178832,1.0
178847,0.0
178853,0.0
178856,1.0
178867,1.0
178868,0.0
178881,0.0
178887,1.0
178888,0.0
178908,0.0
178909,1.0
178942,1.0
178943,1.0
178946,1.0
178947,1.0
178950,1.0
178958,1.0
178976,0.0
178986,1.0
178989,1.0
178995,1.0
178996,1.0
179006,1.0
179025,1.0
179034,1.0
179038,1.0
179043,1.0
179050,1.0
179051,1.0
179076,0.0
179077,0.0
179091,1.0
179092,1.0
179111,1.0
179128,0.0
179132,1.0
179137,1.0
179138,0.0
179146,0.0
179148,1.0
179149,0.0
179150,1.0
179155,1.0
179164,1.0
179177,0.0
179178,1.0
179182,1.0
179184,0.0
179186,0.0
179191,1.0
179194,1.0
179201,0.0
179210,0.0
179211,1.0
179212,0.0
179216,1.0
179229,0.0
179235,0.0
179236,0.0
179241,1.0
179244,1.0
179249,1.0
179256,1.0
179260,1.0
179262,0.0
179264,1.0
179268,0.0
179272,1.0
179280,0.0
179287,1.0
179288,1.0
179290,1.0
179295,1.0
179298,1.0
179306,0.0
179307,0.0
179310,1.0
179314,1.0
179317,1.0
179319,0.0
179327,1.0
179336,1.0
179342,1.0
179344,2.0474470004373775e-282
179347,1.0
179357,0.0
179368,0.0
179413,1.0
179425,2.0387654370054354e-08
179435,1.0
179447,1.0
179449,0.0
179458,1.0
179460,1.0
179475,0.0
179486,0.0
179493,1.0
179499,1.0
179501,1.0
179508,0.0
179511,0.0
179513,1.0
179519,0.0
179537,1.0
179550,0.0
179559,0.0
179560,1.0
179578,1.0
179583,0.0
179590,1.0
179597,0.0
179599,0.0
179602,0.0
179609,0.0
179621,1.0
179624,0.0
179625,1.0
179630,0.0
179640,0.0
179641,1.0
179644,1.0
179649,1.0
179650,1.0
179652,1.0
179653,1.0
179660,1.0
179662,0.0
179673,7.597804521271573e-145
179678,1.0
179679,1.0
179686,1.0
179721,1.0
179733,1.0
179736,1.0
179737,1.0
179748,0.0
179750,0.0
179751,1.0
179752,0.0
179753,1.0
179765,1.0
179768,0.0
179798,0.0
179827,1.0
179837,1.0
179838,1.0
179851,1.0
179868,0.0
179875,1.0
179876,0.0
179882,1.0
179883,0.0
179894,1.0
179905,1.0
179907,0.0
179919,1.0
179926,1.0
179936,0.0
179941,1.0
179945,1.0
179951,1.0
179960,0.0
179967,0.0
179980,1.0
179985,1.0
179997,1.0
180001,1.0
180007,1.0
180011,1.0
180017,0.0
180027,0.0
180033,0.0
180036,1.0
180037,0.0
180041,1.0
180042,1.0
180050,1.0
180059,0.0
180066,1.0
180067,0.0
180085,0.0
180092,1.0
180099,0.0
180101,0.0
180115,0.0
180122,1.0
180126,1.0
180127,1.0
180140,0.0
180141,0.0
180158,1.0
180163,0.0
180178,1.0
180189,1.0
180198,0.0
180201,0.0
180202,1.0
180209,1.0
180239,0.0
180244,0.0
180270,1.0
180271,1.0
180286,0.0
180287,1.0
180291,1.0
180293,0.0
180296,1.0
180297,1.0
180305,0.0
180318,1.0
180319,1.0
180322,0.0
180323,1.0
180331,0.0
180365,0.0
180368,1.0
180369,1.0
180382,0.0
180387,1.0
180388,1.0
180389,1.0
180398,0.0
180399,0.0
180402,1.0
180406,1.0
180407,1.0
180408,1.0
180413,0.0
180416,1.0
180420,1.0
180429,0.0
180430,1.0
180431,1.0
180438,1.0
180441,1.0
180448,0.0
180453,1.0
180478,1.0
180480,1.0
180510,1.0
180524,1.0
180534,1.0
180537,0.0
180545,1.0
180550,1.0
180559,1.0
180583,1.0
180587,0.0
180594,1.0
180597,1.0
180598,1.0
180599,1.0
180601,0.0
180624,0.0
180625,1.0
180634,1.0
180647,1.0
180652,1.0
180656,0.0
180664,1.0
180666,0.0
180674,0.0
180679,0.0
180685,0.0
180692,1.0
180698,0.0
180699,0.0
180700,1.0
180702,0.0
180710,1.0
180736,1.0
180739,1.0
180741,1.0
180743,0.0
180747,0.0
180754,0.0
180755,1.0
180756,1.0
180768,1.0
180773,1.0
180775,1.0
180784,1.0
180787,1.0
180795,0.0
180796,1.0
180799,1.0
180811,0.0
180813,0.0
180827,0.0
180828,1.0
180833,0.0
180834,0.0
180847,0.0
180852,1.0
180853,1.0
180854,0.0
180855,0.0
180856,1.0
180858,0.0
180859,1.0
180867,1.0
180868,0.0
180872,1.0
180873,1.0
180874,1.0
180875,0.0
180878,0.0
180888,1.0
180889,1.0
180891,0.0
180902,0.0
180907,1.0
180913,1.0
180916,0.0
180954,0.0
180962,0.0
180963,1.0
180967,0.0
180971,0.0
180975,0.0
180985,1.0
180991,1.0
181009,1.0
181012,0.0
181015,1.0
181034,1.0
181064,1.0
181071,1.0
181083,1.0
181084,0.0
181085,1.0
181088,0.0
181098,1.0
181110,1.0
181111,0.0
181112,0.0
181114,1.0
181117,1.0
181157,1.0
181160,1.0
181161,1.0
181165,0.0
181179,0.0
181186,0.0
181196,1.0
181197,1.0
181204,1.0
181213,1.0
181214,1.0
181221,0.0
181224,0.0
181226,0.0
181236,0.0
181256,0.0
181257,1.0
181279,1.0
181282,1.0
181285,0.0
181288,1.0
181289,0.0
181290,1.0
181298,1.0
181299,1.0
181307,1.0
181312,1.0
181318,1.0
181322,1.0
181338,1.0
181340,1.0
181342,0.0
181344,0.0
181350,1.0
181373,1.0
181374,8.247836364239618e-247
181375,1.0
181379,0.0
181381,1.0
181385,0.0
181388,1.0
181392,1.0
181393,1.0
181425,0.0
181465,0.0
181481,0.0
181484,0.0
181494,0.0
181501,1.0
181507,1.0
181521,0.0
181524,1.0
181538,0.0
181540,0.0
181547,1.0
181551,1.0
181555,1.0
181561,1.0
181564,1.0
181567,0.0
181599,0.0
181602,1.0
181612,0.0
181613,8.597522013871313e-36
181615,0.0
181621,1.0
181622,0.0
181629,1.0
181630,1.0
181633,1.0
181635,0.0
181641,0.0
181643,1.0
181644,0.0
181649,1.0
181659,1.0
181660,0.0
181665,1.0
181666,0.0
181672,1.0
181682,1.0
181693,1.0
181697,1.0
181703,0.0
181704,1.0
181720,1.0
181722,0.0
181732,0.0
181733,1.0
181736,1.0
181737,1.0
181747,0.0
181758,1.0
181764,1.0
181770,0.0
181774,1.0
181783,1.0
181788,0.0
181789,1.0
181804,1.0
181809,1.0
181821,1.0
181836,1.0
181863,1.0
181867,0.0
181868,0.0
181871,0.0
181904,0.0
181931,1.0
181932,1.0
181941,0.0
181944,0.0
181958,0.0
181971,1.0
181986,0.0
182002,1.0
182007,1.0
182012,0.0
182022,1.0
182031,0.0
182050,1.0
182053,0.0
182071,1.0
182072,0.0
182073,0.0
182102,0.0
182106,1.0
182116,0.0
182117,1.0
182118,1.0
182124,1.0
182125,1.0
182145,1.0
182150,0.0
182154,0.0
182167,1.0
182179,0.0
182181,1.0
182183,1.0
182218,1.0
182225,1.0
182226,0.0
182266,1.0
182272,1.0
182275,1.0
182295,1.0
182305,1.0
182312,1.0
182313,0.0
182327,0.0
182337,0.0
182340,0.0
182341,0.0
182342,0.0
182345,1.0
182353,0.0
182355,2.6991864423094145e-36
182371,1.0
182376,0.0
182381,1.0
182382,1.0
182384,1.0
182387,1.0
182412,1.0
182419,0.0
182432,0.0
182438,0.0
182448,1.0
182450,1.0
182465,0.0
182468,0.0
182474,1.0
182483,1.0
182484,1.0
182485,0.0
182486,1.0
182489,0.0
182500,0.0
182501,0.0
182504,0.0
182514,0.0
182524,1.0
182525,0.0
182533,1.0
182536,1.0
182539,1.0
182550,0.0
182553,1.0
182568,1.0
182571,0.0
182573,1.0
182580,0.0
182615,1.0
182618,0.0
182624,1.0
182644,0.0
182686,1.0
182687,1.0
182695,1.0
182718,1.0
182726,0.0
182735,1.0
182742,1.0
182747,0.0
182748,0.0
182752,1.0
182761,0.0
182800,0.0
182802,1.0
182807,0.0
182816,0.0
182818,0.0
182826,1.0
182836,1.0
182840,1.0
182841,0.0
182846,0.0
182862,0.0
182864,0.0
182871,0.0
182878,1.0
182880,1.0
182885,1.0
182893,1.0
182894,0.0
182895,1.0
182901,1.0
182907,1.0
182921,1.0
182952,1.0
182964,1.0
182966,1.0
182980,1.0
182985,1.0
182989,1.0
182994,1.0
183035,1.0
183037,1.0
183042,0.0
183049,1.0
183050,1.0
183051,1.0
183062,0.0
183063,4.618556905112015e-15
183064,1.0
183076,1.0
183078,0.0
183086,0.0
183089,0.0
183091,1.0
183097,1.0
183104,1.0
183118,0.0
183119,1.0
183134,1.0
183142,1.0
183157,0.0
183162,0.0
183180,0.0
183193,0.0
183213,1.0
183216,0.0
183223,0.0
183226,0.0
183264,0.0
183273,1.0
183278,1.0
183282,1.0
183283,1.0
183286,0.0
183288,0.0
183299,0.0
183310,0.0
183315,1.0
183332,1.0
183336,1.0
183341,1.0
183342,1.0
183345,1.0
183347,1.0
183360,1.0
183362,0.0
183370,1.0
183379,1.0
183386,0.0
183410,1.0
183417,0.0
183419,1.0
183421,0.0
183425,1.0
183427,1.0
183433,0.0
183434,0.0
183438,0.0
183439,1.0
183440,0.0
183450,0.0
183451,0.0
183453,1.0
183454,1.0
183455,0.0
183457,1.0
183463,1.0
183475,1.0
183478,1.0
183480,1.0
183490,0.0
183494,1.0
183503,1.0
183512,1.0
183517,0.0
183530,0.0
183532,0.0
183533,0.0
183536,1.0
183545,0.0
183549,0.0
183550,0.0
183551,1.0
183555,1.0
183560,1.0
183585,1.0
183591,0.0
183592,1.0
183603,1.0
183610,1.0
183628,1.0
183644,0.0
183646,1.0
183649,1.0
183656,1.0
183658,1.0
183688,0.0
183690,0.0
183691,0.0
183697,1.0
183709,1.0
183711,1.0
183714,0.0
183725,0.0
183736,0.0
183742,1.0
183772,1.0
183776,1.0
183787,1.0
183792,0.0
183793,0.0
183799,1.0
183816,1.0
183818,1.0
183832,0.0
183836,0.0
183839,0.0
183840,1.0
183855,0.0
183857,0.0
183863,1.0
183866,0.0
183876,0.0
183878,0.0
183897,1.0
183902,1.0
183915,1.0
183925,1.0
183936,0.0
183939,0.0
183951,1.0
183956,1.0
183957,1.0
183974,1.0
183982,1.0
183994,0.0
184008,1.0
184013,1.0
184016,1.0
184019,0.0
184024,1.0
184025,1.0
184038,1.0
184045,0.0
184056,1.0
184060,1.0
184071,1.0
184073,1.0
184074,1.0
184077,1.0
184105,1.0
184106,0.0
184133,0.0
184154,1.0
184163,1.0
184165,0.0
184193,1.0
184194,1.0
184195,0.0
184202,1.0
184226,1.0
184230,1.0
184231,1.0
184234,1.0
184238,1.0
184248,1.0
184257,1.0
184268,0.0
184282,0.0
184291,0.0
184294,1.0
184295,1.0
184304,1.0
184309,1.0
184318,0.0
184325,1.0
184329,0.0
184330,1.0
184333,1.0
184337,0.0
184338,1.0
184340,0.0
184341,1.0
184347,1.0
184354,0.0
184355,1.0
184372,0.0
184384,0.0
184385,1.0
184386,0.0
184389,1.0
184401,0.0
184405,0.0
184431,1.0
184450,0.0
184453,1.0
184470,0.0
184471,1.0
184486,0.0
184488,1.0
184489,0.0
184497,1.0
184508,1.0
184509,1.0
184516,0.0
184525,0.0
184526,0.0
184531,1.0
184557,1.0
184576,1.0
184589,0.0
184605,0.0
184613,0.0
184630,1.0
184635,1.0
184636,1.0
184643,0.0
184645,1.0
184653,1.0
184655,1.0
184656,1.0
184660,0.0
184716,0.0
184736,0.0
184758,1.0
184767,1.0
184770,1.0
184773,0.0
184776,0.0
184792,0.0
184812,1.0
184820,0.0
184829,0.0
184831,1.0
184832,0.0
184834,1.0
184847,1.0
184848,1.0
184858,1.0
184866,1.0
184869,1.0
184870,1.0
184873,0.0
184874,1.0
184876,1.0
184879,1.0
184880,0.0
184885,1.0
184896,1.0
184916,1.0
184918,1.0
184919,0.0
184921,1.0
184936,1.0
184944,1.0
184956,1.0
184963,1.0
184964,1.0
184965,1.0
184972,1.0
184977,1.0
184982,0.0
184988,1.0
184992,0.0
184994,1.0
184998,1.0
185017,0.0
185024,0.0
185032,1.0
185037,0.0
185040,0.0
185043,1.0
185048,0.0
185059,1.0
185076,1.0
185083,1.0
185090,0.0
185099,1.0
185101,0.0
185106,0.0
185121,0.0
185125,1.0
185126,0.0
185127,1.0
185153,1.0
185167,0.0
185171,0.0
185178,0.0
185180,1.0
185181,0.0
185183,0.0
185186,1.0
185187,0.0
185188,1.0
185189,1.0
185194,1.0
185207,0.0
185209,3.412107230873661e-258
185210,0.0
185212,1.0
185220,1.0
185221,1.0
185230,0.0
185231,0.0
185245,1.0
185249,1.0
185262,0.0
185285,1.0
185286,0.0
185288,1.0
185296,1.0
185298,1.0
185299,0.0
185308,0.0
185311,8.637083059989145e-66
185313,1.0
185314,0.0
185332,1.0
185337,1.0
185338,0.0
185339,0.0
185341,0.0
185342,1.0
185344,1.0
185349,0.0
185362,1.0
185363,1.0
185394,1.0
185410,1.0
185418,0.0
185423,1.0
185428,1.0
185442,0.0
185447,0.0
185450,0.0
185454,0.0
185475,1.0
185481,0.0
185483,1.0
185485,1.0
185496,0.0
185504,0.0
185505,0.0
185512,0.0
185515,0.0
185534,1.0
185536,1.0
185538,1.0
185552,0.0
185569,1.0
185576,0.0
185578,0.0
185581,1.0
185584,0.0
185585,1.0
185586,0.0
185592,0.0
185604,1.0
185606,1.0
185607,0.0
185618,0.0
185622,0.0
185628,1.0
185629,1.0
185634,1.0
185637,1.0
185638,1.0
185640,1.0
185641,1.0
185645,1.0
185646,1.0
185647,1.0
185662,0.0
185669,1.0
185675,0.0
185687,0.0
185688,0.0
185689,1.0
185690,1.0
185697,0.0
185710,1.0
185733,1.0
185740,0.0
185806,1.0
185812,1.0
185824,1.0
185825,1.0
185826,1.0
185827,1.0
185828,1.0
185837,0.0
185859,0.0
185861,0.0
185872,1.0
185874,0.0
185891,0.0
185893,1.0
185897,0.0
185900,1.0
185910,1.0
185919,0.0
185932,1.0
185937,1.0
185939,1.0
185965,0.0
185968,1.0
185971,0.0
185978,1.0
185980,0.0
185981,1.0
185982,1.0
185991,0.0
185997,1.0
185998,1.0
186014,1.0
186021,0.0
186025,1.0
186034,1.0
186054,0.0
186061,0.0
186065,1.0
186066,1.0
186070,0.0
186080,1.0
186085,1.0
186094,1.0
186110,1.0
186113,1.0
186116,0.0
186127,0.0
186129,0.0
